Company,Company Type,"Invests in(Preseed, Seed, Series A ...)",Company Thesis,Sector,Cheque Size,Website,Company Linkedin,Notes,Investment Criteria (evaluation),Process / Extra Notes,Detailed Writeup (~200 words),Data Confidence,India relevance,Source,Wave,Status
Unitus Seed Fund India,VC,"Seed, Series A",,,,,,SEBI AIF1; regs: IN/AIF1/13-14/0090,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,staging_thin
Utthishta Yekum Fund,VC,"Seed, Series A",,,,,,SEBI AIF1; regs: IN/AIF1/12-13/0002,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,staging_thin
Ventureeast Telnet India Fund,VC,"Seed, Series A",,,,,,"SEBI VCF; regs: IN/VCF/02-03/045, IN/VCF/03-04/045",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,staging_thin
Vistaar Religare Media Fund,VC,"Seed, Series A",,,,,,SEBI VCF; regs: IN/VCF/08-09/128,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,staging_thin
Volrado Venture Partners,VC,"Seed, Series A",,,,,,"SEBI AIF1; regs: IN/AIF1/16-17/0268, IN/VCF/05-06/074",,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,staging_thin
Vriddhi Ventures Fund,VC,"Seed, Series A",,,,,,SEBI AIF1; regs: IN/AIF1/23-24/1318,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,staging_thin
WaterBridge Ventures,VC,"Seed, Series A",,,,,,SEBI AIF2; regs: IN/AIF2/16-17/0244,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,staging_thin
Wealth Growth Fund,PE,"Series B, Series C+",,,,,,SEBI AIF2; regs: IN/AIF2/26-27/2135,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,staging_thin
WEH Ventures,VC,"Seed, Series A",,,,,,SEBI AIF1; regs: IN/AIF1/16-17/0298,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,staging_thin
YourNest India VC Fund,VC,"Seed, Series A",,,,,,SEBI AIF1; regs: IN/AIF1/16-17/0267,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,staging_thin
Zephyr Peacock India Master,VC,"Seed, Series A",,,,,,SEBI VCF; regs: IN/VCF/09-10/0095,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,staging_thin
Zodius Technology Fund,VC,"Seed, Series A",,,,,,SEBI AIF1; regs: IN/AIF1/14-15/0126,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,staging_thin
Zodius Technology Opportunities Fund,VC,"Seed, Series A",,,,,,SEBI AIF1; regs: IN/AIF1/15-16/0188,,,,Unverified – inferred,HQ India,https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=16,E-sebi-aif,staging_thin
